T®ng 36 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	300	500	100	100	100	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 37 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	300	500	100	100	100	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 38 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	300	500	100	100	100	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 39 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	300	500	100	100	100	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 40 Æi”m tu luy÷n c«n	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	3000	5000	1000	1000	1000	3000	3000	3000	3000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	2000	2000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500
T®ng 41 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 42 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 43 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 44 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 45 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 46 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 47 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 48 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 49 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	200	200	200	200	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	200	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 50 Æi”m tu luy÷n c«n	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	4000	6000	1000	1000	1000	4000	4000	4000	4000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	2000	2000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500
T®ng 51 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 52 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 53 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 54 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 55 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 56 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 57 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 58 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 59 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	100	100	100	400	400	400	400	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 60 Æi”m tu luy÷n c«n	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	2000	4000	7000	1000	1000	1000	4000	4000	4000	4000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	3000	3000	3000	3000	3000	3000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	3000	3000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500
T®ng 61 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 62 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 63 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 64 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 65 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 66 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 67 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 68 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 69 Æi”m tu luy÷n c«n	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	100	100	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	100	100	100	500	500	500	500	150	150	150	150	150	150	150	150	150	150	150	150	150	150	100	100	100	100	100	100	100	100	100	100	100	100	300	300	300	300	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	200	200	200	100	100	100	150	150	100	100	150	150	300	300	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
T®ng 70 Æi”m tu luy÷n c«n	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1	10	10	10	10	10	50	50	100	200	250	250	800	1000	1000	1000	1000	2000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	2000	5000	8000	1000	1000	1000	5000	5000	5000	5000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	3000	3000	3000	3000	3000	3000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	2000	2000	2000	1000	1000	1000	1500	1500	1000	1000	1500	1500	3000	3000	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500
